YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 103.3 136 72.1 177 16.4 -12 45.6 -50 508.4 36 316.6 -31 287.0 -32 332.8 -21 896.7 97 202.3 -33 293.8 7 203.2 58
2013 44.7 2 31.6 22 15.8 -15 27.0 -70 573.8 53 586.3 28 586.2 39 285.2 -33 413.5 -9 250.9 -17 247.0 -10 103.6 -19
2014 4.2 -90 3.7 -86 0.0 -100 3.2 -96 272.4 -27 365.1 -20 513.6 22 247.5 -42 451.4 -1 415.5 38 192.7 -30 31.6 -75
2015 126.6 190 3.9 -85 3.8 -80 172.1 90 353.7 -6 331.0 -28 326.3 -23 417.1 -1 566.3 24 310.4 3 286.6 4 140.5 10
2016 63.9 46 0.0 -100 14.7 -21 3.5 -96 237.0 -37 499.4 9 402.9 -4 259.7 -39 770.9 69 313.5 4 180.9 -34 548.8 328
