YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 1.2 -64 20.7 105 21.2 -70 159.0 -36 432.8 60 126.8 7 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 1.2 -20 0.0 -100 2.8 -15 0.2 -98 112.5 57 364.9 46 314.7 17 116.9 -1 15.4 -15 1.8 -86 0.0 -100
2014 32.3 651 10.1 573 0.0 -100 9.9 200 2.6 -74 3.6 -95 284.6 14 321.0 19 177.2 50 0.0 -100 0.0 -100 0.0 -100
2015 10.9 154 0.5 -70 40.9 1413 3.9 17 3.5 -65 92.2 29 362.4 45 150.8 -44 19.9 -83 0.0 -100 0.0 -100 0.0 -100
2016 0.0 -100 0.0 -100 1.3 -53 0.0 -100 3.8 -63 75.8 6 394.7 58 781.1 189 55.8 -53 39.0 115 0.0 -100 0.0 -100
