YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 57.7 212 30.3 150 1.3 -89 0.0 -100 0.0 -100 1.4 -99 385.1 41 281.5 1 201.0 0 0.0 -100 0.0 -100 0.8 -91
2013 6.3 -66 52.8 336 0.0 -100 0.0 -100 0.0 -100 276.5 143 286.9 5 319.0 15 60.2 -70 23.4 -61 0.2 -95 2.4 -72
2014 59.7 223 32.1 165 19.2 63 4.2 -22 1.3 -93 51.8 -54 281.2 3 89.5 -68 95.3 -52 66.8 11 0.0 -100 16.8 98
2015 18.6 1 2.9 -76 50.7 329 30.5 465 0.8 -95 81.4 -28 222.4 -18 167.8 -40 26.2 -87 0.7 -99 0.0 -100 0.0 -100
2016 2.0 -89 3.0 -75 4.3 -63 0.0 -100 40.1 118 49.4 -57 223.9 -18 229.9 -17 106.9 -47 2.5 -96 0.0 -100 0.0 -100
