YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 12.8 6 0.0 -100 0.0 -100 3.5 30 2.6 -70 28.8 -67 289.2 -14 330.8 -7 91.8 -44 0.0 -100 0.0 -100 0.0 -100
2013 1.6 -87 66.0 830 21.4 240 10.1 274 0.0 -100 299.4 243 679.5 102 497.1 40 36.3 -78 55.6 94 3.9 -63 7.6 -18
2014 26.2 117 43.2 508 9.0 43 3.2 19 1.4 -84 28.2 -68 283.8 -16 386.0 8 102.9 -37 14.1 -51 0.0 -100 29.4 216
2015 45.2 274 26.5 273 38.9 517 10.5 287 1.7 -80 143.2 64 611.6 82 310.5 -13 12.8 -92 0.8 -97 0.0 -100 0.0 -100
2016 9.3 -24 0.0 -100 1.6 -75 0.0 -100 6.5 -24 80.2 -8 600.8 78 555.5 56 39.1 -76 26.2 -8 0.0 -100 0.0 -100
