YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 7.3 -61 0.0 -100 0.0 -100 0.1 -99 6.4 -87 27.0 -45 83.7 0 146.8 13 106.4 -27 359.5 93 119.3 -39 41.9 -64
2013 0.1 -99 5.8 -40 18.1 95 1.0 -94 13.9 -72 33.2 -32 53.6 -36 188.2 45 129.0 -11 123.3 -34 137.5 -30 86.8 -26
2014 0.0 -100 14.0 44 0.0 -100 0.0 -100 115.2 129 91.1 86 48.4 -42 160.1 23 120.5 -17 218.6 17 121.6 -38 73.7 -37
2016 0.0 -100 0.2 -98 0.0 -100 0.0 -100 88.7 76 53.2 9 125.1 49 73.4 -44 77.9 -46 89.5 -52 11.1 -94 74.7 -36
