YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 15.0 -5 0.0 -100 10.0 11 5.0 -12 0.0 -100 8.5 -93 193.5 -43 120.0 -63 195.9 -14 0.3 -99 0.0 -100 0.0 -100
2013 0.0 -100 26.0 189 0.0 -100 22.6 296 2.0 -90 214.5 82 74.3 -78 122.0 -62 74.0 -67 139.5 199 0.0 -100 0.0 -100
2014 25.0 58 20.0 122 19.3 114 0.0 -100 8.5 -56 53.0 -55 134.5 -60 113.5 -65 87.0 -62 92.7 99 0.0 -100 0.0 -100
2015 16.0 1 0.0 -100 20.0 122 13.0 128 0.0 -100 75.1 -36 175.1 -48 108.5 -66 22.5 -90 5.0 -89 0.0 -100 0.0 -100
2016 0.0 -100 0.0 -100 0.0 -100 0.0 -100 42.5 121 64.5 -45 276.0 -18 84.1 -74 151.0 -33 0.0 -100 0.0 -100 0.0 -100
