YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 2.9 -88 0.0 -100 0.0 -100 27.6 -19 33.1 -34 14.4 -68 36.1 -54 107.6 -1 139.5 19 221.8 40 55.2 -62 9.4 -91
2013 15.4 -34 19.2 94 71.3 428 3.1 -91 15.5 -69 33.8 -24 21.8 -73 133.3 22 97.6 -17 102.9 -35 51.6 -65 48.3 -52
2014 3.5 -85 4.6 -54 0.0 -100 0.3 -99 135.4 172 18.3 -59 18.5 -77 140.4 29 74.3 -37 176.3 12 119.6 -19 103.6 2
2016 0.0 -100 0.0 -100 0.0 -100 0.0 -100 77.7 56 32.1 -28 50.1 -37 80.7 -26 70.9 -40 80.1 -49 22.1 -85 57.3 -43
