YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 11.7 -29 0.3 -98 8.3 -46 9.2 3 2.8 -85 6.4 -89 95.3 -57 217.0 -12 86.8 -21 4.0 -80 0.4 -93 1.8 -79
2013 30.9 88 72.4 344 3.9 -75 9.2 3 1.1 -94 151.2 153 188.5 -15 174.9 -29 65.2 -41 52.1 154 0.4 -93 3.0 -65
2014 9.4 -43 36.2 122 39.3 157 6.0 -33 37.6 95 25.1 -58 163.3 -26 112.6 -54 92.8 -16 0.0 -100 0.0 -100 10.2 19
2015 23.0 40 5.9 -64 110.3 621 47.5 434 12.2 -37 51.0 -15 311.6 41 242.5 -1 40.0 -64 0.4 -98 3.2 -43 0.0 -100
2016 0.0 -100 1.7 -90 25.8 68 0.2 -98 32.6 69 59.9 0 340.2 54 170.4 -31 54.4 -51 3.1 -85 0.0 -100 0.0 -100
