YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 12.1 -20 1.1 -89 1.5 -78 0.0 -100 0.0 -100 16.3 -82 199.7 -34 195.7 -23 156.9 -29 9.8 -69 0.0 -100 0.0 -100
2013 5.8 -62 41.6 300 1.1 -84 1.1 -76 0.0 -100 168.9 85 149.0 -51 136.5 -47 74.9 -66 147.9 361 0.0 -100 0.0 -100
2014 40.4 166 19.4 87 22.0 219 0.0 -100 16.7 42 14.3 -84 160.5 -47 98.9 -61 50.3 -77 69.6 117 0.0 -100 0.0 -100
2015 48.5 219 0.5 -95 25.8 274 22.7 393 0.5 -96 61.1 -33 200.8 -34 201.8 -21 10.0 -96 3.9 -88 0.0 -100 1.2 -79
2016 1.9 -88 0.0 -100 12.4 79 0.0 -100 17.8 51 53.1 -42 207.9 -32 238.0 -7 205.4 -8 7.7 -76 0.0 -100 0.0 -100
