YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 39.4 315 4.2 -88 1.9 -97 105.1 33 60.1 -56 111.4 -45 225.8 -6 180.9 -31 254.0 12 89.3 -37 108.4 80 0.0 -100
2013 1.7 -82 4.1 -88 0.4 -99 86.9 10 65.1 -52 341.6 69 242.6 1 171.1 -34 227.0 0 548.3 287 7.4 -88 0.2 -96
2014 0.0 -100 10.7 -69 56.2 -12 42.4 -46 265.6 94 70.7 -65 326.4 35 317.3 22 339.4 50 369.3 160 17.3 -71 3.4 -35
2015 13.1 38 10.0 -71 9.4 -85 83.7 6 61.6 -55 295.8 47 135.1 -44 167.4 -36 240.2 6 41.7 -71 21.4 -64 21.0 304
2016 1.2 -87 2.7 -92 30.4 -53 16.7 -79 162.4 19 201.1 0 208.1 -14 202.5 -22 304.1 34 147.1 4 18.1 -70 0.0 -100
