YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 14.4 -25 35.1 66 26.1 -26 164.7 41 88.7 -59 99.1 -71 146.2 -36 169.7 20 77.7 -52 159.3 -41 140.7 -27 32.7 -48
2013 10.5 -46 63.1 199 46.8 32 31.7 -73 120.9 -44 525.3 55 247.9 8 115.8 -18 219.7 36 155.9 -42 273.9 43 33.6 -46
2014 45.8 137 13.1 -38 35.1 -1 136.4 17 272.6 26 142.4 -58 118.7 -48 458.6 223 189.4 17 288.3 8 128.6 -33 83.0 32
2015 9.6 -50 0.4 -98 50.6 42 257.3 120 336.8 56 358.7 6 60.6 -74 71.4 -50 307.1 90 367.0 37 275.8 44 156.8 150
2016 3.2 -83 3.7 -83 19.0 -46 58.1 -50 429.1 98 395.0 17 119.4 -48 42.2 -70 15.7 -90 43.4 -84 47.2 -75 21.8 -65
