YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 1.8 -47 0.0 -100 0.5 -96 105.9 53 61.5 -53 10.6 -83 41.3 -40 52.5 -20 33.5 -73 138.2 -12 73.4 17 10.3 -58
2013 0.0 -100 0.4 -93 4.8 -64 74.4 8 82.9 -37 46.5 -25 75.9 10 75.5 14 157.1 27 108.3 -31 49.3 -21 3.8 -84
2014 0.0 -100 1.9 -68 22.5 70 42.2 -39 128.9 -2 47.8 -23 45.5 -34 122.9 86 102.2 -18 172.2 9 10.4 -83 10.2 -58
2015 0.3 -90 0.0 -100 29.3 122 108.8 57 148.4 13 86.1 39 14.0 -80 68.7 4 135.5 9 109.2 -31 205.9 228 9.1 -63
2016 5.5 62 0.9 -86 2.2 -84 8.2 -88 102.5 -22 62.9 2 67.2 -2 10.4 -84 20.2 -84 13.0 -92 3.9 -94 23.9 -2
