YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 12.0 -81 0.1 -100 6.8 -63 3.9 -84 12.0 -68 8.0 -78 39.7 -34 46.6 -50 140.3 46 599.6 149 104.7 -75 45.1 -84
2013 30.3 -52 23.5 2 31.2 69 0.2 -99 8.3 -78 39.6 8 28.4 -53 144.0 55 104.1 8 107.7 -55 311.3 -24 201.3 -30
2014 13.7 -78 8.0 -65 0.0 -100 0.0 -100 156.7 312 35.0 -5 51.6 -14 98.3 6 35.5 -63 459.8 91 351.6 -15 204.8 -29
2016 0.6 -99 0.2 -99 0.0 -100 0.0 -100 166.4 338 53.8 46 24.2 -60 125.6 35 41.9 -57 69.2 -71 122.0 -70 57.4 -80
