YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 104.4 1413 5.7 -70 0.0 -100 4.6 -85 15.6 -72 128.7 -37 355.3 11 404.6 14 242.1 6 62.4 -36 61.1 316 1.0 -72
2013 2.7 -61 7.8 -59 4.0 -84 25.6 -14 46.1 -17 214.9 4 374.1 17 214.9 -40 176.6 -23 356.6 264 0.0 -100 0.0 -100
2014 0.0 -100 22.7 19 18.3 -27 5.8 -80 64.7 17 69.4 -66 529.3 65 401.6 13 258.7 13 107.5 10 0.0 -100 0.1 -97
2015 8.4 22 3.5 -82 2.2 -91 25.6 -14 28.9 -48 200.0 -3 320.0 215.8 -39 155.1 -32 18.5 -81 0.2 -99 26.3 632
2016 0.5 -93 24.7 29 33.9 35 3.1 -90 38.1 -31 136.5 -34 260.6 -19 384.6 8 147.4 -35 91.2 -7 4.9 -67 0.0 -100
