YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 4.0 -29 0.0 -100 0.0 -100 70.0 -71 85.0 -76 929.0 75 853.0 83 149.5 -58 423.0 34 176.0 14 6.0 -83 0.0 -100
2013 0.0 -100 16.0 0 2.0 -97 16.0 -93 12.0 -97 318.7 -11 155.2 1 0.0 -100 2.0 -81
2014 0.0 -100 16.3 2 49.3 -23 31.8 -87 511.1 45 913.0 72 545.7 17 1074.4 199 1117.0 254 37.0 -76 15.7 -56 0.0 -100
2015 7.4 32 12.5 -22 113.7 78 394.5 61 557.2 58 1193.0 125 276.3 -41 956.8 167 663.8 110 87.2 -43 17.4 -51 0.0 -100
2016 16.0 186 0.0 -100 64.2 0 275.6 13 720.0 104 741.4 40 1374.8 195 50.2 -86 272.4 -14 292.6 90 0.0 -100 15.6 44
