YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 17.8 -47 21.5 -62 28.4 -54 312.2 78 201.6 -31 614.4 32 481.3 -5 442.2 0 410.9 15 72.4 -53 0.1 -99 1.0 -95
2013 4.3 -87 32.1 -43 127.7 107 256.1 46 409.0 40 382.6 -18 412.1 -19 325.1 -26 195.5 -45 191.8 24 40.7 121 7.9 -59
2014 0.0 -100 5.4 -90 68.2 11 96.7 -45 441.4 51 472.7 2 478.7 -6 522.3 18 273.0 -23 16.7 -89 2.4 -87 4.2 -78
2016 15.2 -55 7.4 -87 125.3 103 220.4 26 338.7 16 391.1 -16 569.1 12 213.3 -52 348.2 -2 98.2 -37 0.1 -99 0.4 -98
