YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 1.5 -93 0.0 -100 6.0 -62 3.2 -27 0.0 -100 2.0 -97 260.1 -7 296.4 -1 70.4 -52 0.0 -100 0.0 -100 3.8 -51
2013 26.9 18 60.5 285 8.3 -48 1.5 -66 0.0 -100 86.1 44 130.0 -53 235.5 -21 34.0 -77 17.0 -65 1.5 -72 9.0 15
2014 44.0 93 32.0 104 56.0 252 0.0 -100 14.5 4 3.5 -94 238.5 -15 25.0 -92 58.3 -60 18.0 -63 0.0 -100 10.0 28
2015 13.5 -41 25.0 59 46.5 192 45.0 923 11.0 -21 78.0 31 259.1 -7 167.0 -44 25.0 -83 0.0 -100 2.5 -53 0.0 -100
2016 0.0 -100 0.5 -97 24.0 51 0.0 -100 36.0 159 50.5 -15 418.5 50 239.5 -20 60.5 -58 0.0 -100 0.0 -100 0.0 -100
