YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 170.6 106 45.9 -43 37.3 -56 53.3 34 9.9 -78 35.9 -75 603.9 4 940.2 52 308.9 32 9.1 -81 4.0 -75 31.6 -22
2013 52.2 -37 121.3 51 72.5 -15 28.9 -28 26.5 -41 370.4 154 666.0 14 739.6 19 169.4 -28 89.4 86 19.8 25 47.5 17
2014 62.0 -25 123.8 54 98.0 15 52.7 32 45.2 0 100.2 -31 449.2 -23 386.3 -38 119.1 -49 38.0 -21 0.7 -96 43.8 8
2015 65.9 -21 115.3 44 180.6 113 66.3 66 32.2 -29 160.6 10 624.7 7 576.9 -7 109.6 -53 28.3 -41 8.6 -46 27.4 -33
2016 7.6 -91 36.8 -54 98.8 16 13.2 -67 89.8 99 132.6 -9 529.6 -9 585.4 -5 111.5 -52 3.9 -92 0.0 -100 3.4 -92
