YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 16.6 -12 169.9 -29 399.3 -13 356.9 -12 287.2 2 51.3 -13 30.6 143 0.0 -100
2013 183.7 -23 462.1 1 363.1 -10 230.9 -18 205.8 250
2014 2.7 -86 13.1 -31 58.6 278 0.0 -100 64.3 84 74.1 -69 290.4 -37 387.1 -4 299.1 6 68.5 16 0.0 -100 0.0 -100
2015 15.3 -20 5.4 -71 0.1 -99 30.3 27 8.8 -75 131.3 -45 601.3 31 324.3 -20 97.6 -65 30.9 -48 0.0 -100 19.7 217
2016 3.1 -84 26.1 38 31.1 100 0.0 -100 55.9 60 96.1 -60 372.5 -19 390.4 -4 184.6 -34 36.5 -38 0.0 -100 0.0 -100
