YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 23.4 34 1.1 -89 0.0 -100 5.4 35 0.7 -92 5.7 -89 184.8 -19 281.3 0 90.2 -28 0.6 -98 0.0 -100 0.0 -100
2013 10.5 -40 27.3 176 2.3 -74 0.5 -88 3.2 -66 70.6 31 163.1 -28 269.1 -4 76.0 -39 83.2 196 0.2 -96 5.0 6
2014 40.2 130 23.9 141 16.6 87 2.0 -50 6.5 -30 12.3 -77 73.9 -67 128.0 -54 42.9 -66 4.3 -85 0.0 -100 12.3 162
2015 32.0 83 0.5 -95 71.8 707 25.5 538 13.4 44 27.2 -49 57.2 -75 105.0 -63 23.9 -81 14.0 -50 0.0 -100 2.9 -39
2016 0.3 -98 0.0 -100 6.7 -25 0.0 -100 15.8 70 35.7 -34 349.4 54 162.4 -42 45.0 -64 6.8 -76 0.0 -100 0.0 -100
