YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 59.8 897 3.0 -79 0.0 -100 23.7 66 0.0 -100 253.2 42 326.9 -14 439.5 2 209.6 -17 105.9 86 16.7 149 0.0 -100
2013 7.7 28 5.0 -65 0.5 -97 41.9 193 6.0 -80 184.6 4 472.4 24 223.7 -48 153.7 -39 217.0 281 0.0 -100 0.0 -100
2014 0.0 -100 25.6 79 5.3 -71 2.0 -86 66.1 117 53.2 -70 730.9 92 492.0 14 379.5 50 23.6 -59 0.0 -100 0.0 -100
2015 1.2 -81 0.3 -98 0.3 -98 58.7 310 3.3 -89 275.4 55 218.9 -42 248.0 -43 135.1 -46 1.3 -98 0.0 -100 13.5 176
2016 3.8 -36 15.0 5 2.8 -85 2.7 -81 9.7 -68 68.8 -61 193.8 -49 391.1 -10 301.5 19 58.8 3 0.0 -100 0.0 -100
