YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 5.9 -56 2.0 -88 0.0 -100 0.0 -100 0.0 -100 1.7 -97 189.7 -16 255.3 -5 57.3 -60 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 16.8 2 0.0 -100 0.0 -100 0.0 -100 120.0 101 202.9 -11 312.4 16 5.5 -96 23.0 -55 6.0 62 7.0 21
2014 22.0 63 7.5 -55 1.0 -87 6.0 88 1.0 -91 8.3 -86 125.0 -45 33.4 -88 44.5 -69 5.5 -89 0.0 -100 7.0 21
2015 16.0 19 0.0 -100 61.5 699 1.0 -69 2.0 -81 31.7 -47 123.5 -46 68.5 -74 9.0 -94 18.2 -64 0.0 -100 0.0 -100
2016 5.0 -63 2.0 -88 1.0 -87 0.0 -100 13.0 20 60.2 1 219.4 -3 93.3 -65 25.2 -83 27.2 -46 0.0 -100 0.0 -100
