YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 33.9 157 17.2 98 3.8 -40 1.9 -60 0.0 -100 0.4 -100 311.0 3 287.8 5 155.3 -15 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 47.1 441 1.9 -70 0.7 -85 0.0 -100 424.8 415 258.8 -15 203.5 -26 136.2 -25 56.3 24 0.0 -100 2.7 -56
2014 63.1 378 22.1 154 16.0 154 0.8 -83 6.4 -62 48.5 -41 197.2 -35 98.1 -64 66.4 -63 71.8 58 0.0 -100 1.5 -76
2015 28.7 117 5.6 -35 38.8 515 15.4 228 0.0 -100 39.7 -52 230.9 -24 119.3 -56 9.8 -95 1.2 -97 1.3 -44 5.3 -15
2016 2.4 -82 6.6 -24 8.0 27 0.0 -100 105.1 522 83.6 1 236.3 -22 344.1 26 187.1 3 40.1 -12 0.0 -100 0.0 -100
