YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 1.5 -91 0.0 -100 0.0 -100 23.5 246 2.0 -87 7.1 -77 16.4 -84 80.9 -16 29.0 -44 3.9 -69 1.5 -58 2.3 -54
2013 9.2 -45 32.9 199 8.6 -23 3.3 -51 0.2 -99 56.0 79 31.6 -70 88.5 -8 13.9 -73 4.1 -67 1.0 -72 1.2 -76
2014 4.0 -76 2.7 -75 6.3 -44 3.5 -49 8.6 -42 27.8 -11 13.2 -87 4.5 -95 31.8 -38 20.8 68 0.0 -100 14.3 186
2015 5.4 -68 13.5 23 48.7 335 16.4 141 3.8 -75 31.9 2 53.8 -48 12.9 -87 16.2 -69 3.0 -76 2.7 -26 0.0 -100
2016 0.0 -100 0.0 -100 23.7 111 0.0 -100 6.7 -55 7.0 -78 86.0 -18 87.7 -9 0.0 -100 0.0 -100 0.0 -100 0.0 -100
