YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 18.0 -54 0.0 -100 0.6 -98 24.3 216 1.5 -93 7.0 -93 175.7 -43 211.6 -35 104.3 -41 0.0 -100 0.3 -97 6.2 -70
2013 58.1 49 79.9 153 25.7 2 2.2 -71 7.5 -63 160.0 52 226.5 -26 313.1 -4 50.3 -72 8.9 -74 6.4 -27 9.0 -57
2014 54.4 40 43.2 37 39.5 56 12.9 68 20.5 0 21.1 -80 189.4 -38 140.6 -57 78.7 -56 25.5 -26 0.2 -98 60.4 189
2015 24.7 -37 24.3 -23 112.5 344 35.9 366 20.5 28.8 -73 196.2 -36 124.3 -62 110.3 -38 5.8 -83 5.0 -43 1.6 -92
2016 0.0 -99 2.0 -94 23.2 -8 4.9 -36 44.1 115 62.7 -40 147.9 -52 181.8 -44 42.0 -76 2.2 -94 0.0 -100 8.0 -62
