YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 49.1 184 0.2 -98 0.8 -93 8.4 18 0.0 -100 78.4 -44 304.6 -1 354.1 18 175.2 -23 19.2 -59 88.1 1446 0.0 -100
2013 0.0 -100 20.8 63 2.1 -81 8.8 24 0.0 -100 83.2 -41 187.1 -39 254.7 -15 134.1 -41 222.2 377 0.0 -100 0.0 -100
2014 24.5 42 59.3 363 19.8 83 0.8 -89 25.4 68 56.2 -60 210.6 -31 251.2 -16 122.1 -47 15.6 -67 0.0 -100 9.2 53
2015 21.6 25 0.8 -94 25.2 134 10.4 46 2.7 -82 73.2 -48 410.0 34 197.3 -34 48.9 -79 9.1 -80 0.0 -100 10.2 70
2016 17.3 0 0.0 -100 23.6 119 0.1 -98 11.8 -22 61.3 -56 381.1 24 465.7 56 300.8 32 77.2 66 0.0 -100 0.0 -100
