YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 81.0 564 14.5 -42 0.0 -100 34.4 -35 18.3 -86 226.5 -3 240.8 -30 155.2 -53 256.7 -16 111.9 13 26.3 -16 40.3 299
2013 5.8 -52 9.6 -61 9.9 -69 40.2 -24 99.4 -21 228.1 -2 310.2 -10 550.0 67 249.1 -18 352.6 256 0.0 -100 0.0 -100
2014 0.1 -99 54.2 118 19.5 -39 0.0 -100 103.6 -18 161.8 -31 224.9 -34 362.6 10 280.4 -8 24.0 -76 0.0 -100 1.2 -88
2015 9.8 -20 4.2 -83 10.0 -69 101.1 92 68.3 -46 227.9 -2 854.4 149 180.8 -45 202.2 -34 25.7 -74 0.0 -100 6.0 -41
2016 0.4 -97 104.1 318 8.8 -73 0.0 -100 52.0 -59 119.0 -49 334.6 -3 309.5 -6 214.1 -30 74.4 -25 59.0 88 0.0 -100
