YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 1.1 -50 13.3 62 32.6 -56 181.2 -13 245.2 20 230.8 117 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 4.4 120 0.0 -100 4.0 82 0.9 -89 99.2 35 286.9 38 168.5 -17 148.3 39 35.4 133 0.0 -100 0.0 -100
2014 19.1 582 1.8 -10 0.0 -100 16.3 641 21.2 159 3.1 -96 273.2 32 164.1 -19 240.3 126 0.1 -99 0.0 -100 0.0 -100
2015 8.7 209 0.0 -100 27.7 544 14.3 549 0.0 -100 111.8 52 369.3 78 105.1 -48 42.7 -60 0.0 -100 0.0 -100 0.0 -100
2016 0.0 -100 0.0 -100 1.3 -70 0.0 -100 0.7 -91 63.2 -14 370.4 78 388.6 91 29.5 -72 60.0 295 0.0 -100 0.0 -100
