YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2010 0.0 -100 0.0 -100 0.0 -100 0.5 -81 0.0 -100 508.3 -21 1372.6 11 946.0 8 520.2 28 131.0 26 95.9 315 0.0 -100
2011 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.3 -99 768.4 17 1504.5 24 1085.4 27 549.1 38 162.5 42 0.0 -100 0.0 -100
2012 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.0 -100 441.8 -33 937.8 -22 898.1 5 618.7 55 174.9 53 0.0 -100 0.0 -100
2013 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.3 -99 1177.7 79 1712.0 42 457.8 -46 332.7 -16 112.7 -2 3.0 -85 6.5 51
2014 0.0 -100 1.0 400 0.3 200 0.0 -100 6.5 -68 154.2 -77 1418.6 17 752.0 -12 521.7 31 69.9 -39 9.2 -54 24.1 460
