YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 17.8 5 10.1 -66 10.6 -84 213.7 57 148.0 -40 273.4 8 216.8 -31 254.3 -6 244.4 17 60.6 -42 0.1 -99 1.5 -90
2013 0.0 -100 10.3 -65 76.7 18 62.6 -54 237.8 -3 137.1 -46 262.7 -17 327.9 21 124.6 -40 143.3 38 0.0 -100 6.7 -54
2014 4.9 -71 31.2 6 32.8 -50 43.7 -68 137.5 -44 148.8 -41 406.3 29 253.3 -7 193.4 -8 21.6 -79 2.6 -87 2.1 -86
2015 14.2 -16 14.7 -50 52.8 -19 258.2 90 206.6 -16 193.0 -24 224.7 -29 205.4 -24 168.1 -20 88.7 -15 13.8 -30 28.3 93
2016 21.8 29 1.7 -94 48.4 -26 279.5 106 258.3 5 262.5 3 388.1 23 156.2 -42 238.7 14 39.6 -62 35.7 82 3.1 -79
