YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 32.3 40 0.0 -100 3.9 -59 0.2 -95 0.0 -100 15.6 -87 279.7 -9 455.1 37 169.3 -13 3.5 -89 0.0 -100 0.0 -100
2013 0.0 -100 45.9 192 11.5 21 4.2 11 0.0 -100 284.2 135 338.6 11 451.6 36 71.5 -63 143.7 348 0.0 -100 0.0 -100
2014 22.7 -2 35.7 127 10.3 8 1.6 -58 0.5 -89 37.6 -69 248.4 -19 125.9 -62 201.6 4 109.9 242 0.0 -100 14.7 167
2015 89.3 287 4.5 -71 74.4 684 13.5 254 22.5 390 115.9 -4 301.6 -1 286.0 -14 120.1 -38 48.7 52 4.9 -43 0.0 -100
2016 37.4 62 0.0 -100 16.3 71 0.0 -100 20.8 351 31.0 -74 811.5 165 681.3 105 86.1 -56 19.2 -40 0.0 -100 0.0 -100
