YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 27.5 -16 18.5 16 0.0 -100 38.0 -29 602.5 75 777.0 54 360.3 -23 522.0 13 1085.0 139 265.9 -4 246.1 24 119.3 19
2013 7.0 -79 2.0 -87 34.9 306 70.0 31 586.4 71 1014.1 101 651.1 40 447.7 -3 597.9 31 727.4 163 548.9 176 41.2 -59
2014 0.0 -100 0.6 -96 0.0 -100 4.8 -91 121.4 -65 542.8 8 577.7 24 446.5 -3 423.9 -7 465.9 69 173.4 -13 70.6 -29
2015 131.9 303 3.9 -75 2.7 -69 95.4 79 407.4 19 343.7 -32 401.4 -14 731.0 59 507.4 12 215.9 -22 96.7 -51 93.8 -6
2016 27.2 -17 0.0 -100 0.0 -100 0.0 -100 180.2 -48 327.7 -35 312.0 -33 211.3 -54 492.5 8 264.1 -4 177.2 -11 427.9 328
