YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 31.3 53 13.7 -63 68.4 -41 143.0 -7 82.6 -49 89.7 -50 86.8 -30 19.5 -20 0.0 -100
2013 0.0 -100 5.9 64 0.0 -100 10.6 -48 44.0 20 62.5 -46 100.6 -34 97.7 -39 305.8 70 135.9 10 1.1 -96 0.0 -100
2014 0.0 -100 1.7 -53 37.2 615 13.7 -33 66.9 82 21.4 -82 72.5 -53 186.5 16 82.5 -54 62.5 -49 9.4 -62 4.3 -19
2015 7.7 75 0.0 -100 25.5 390 46.5 127 24.9 -32 58.8 -50 42.7 -72 74.0 -54 162.7 -9 32.7 -73 0.4 -98 6.4 21
2016 0.0 -100 0.0 -100 0.5 -91 1.0 -95 23.3 -37 96.0 -18 168.8 10 66.8 -59 193.5 8 18.2 -85 2.2 -91 2.1 -61
