YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 1.8 -78 0.8 -93 0.1 -99 68.9 29 47.0 -41 41.8 27 48.3 2 44.1 9 28.2 -59 229.6 51 42.5 -67 6.4 -86
2013 0.0 -100 57.8 374 19.1 11 54.2 1 47.9 -40 154.4 369 126.2 167 93.3 130 87.5 27 160.4 6 70.6 -46 26.9 -43
2014 1.2 -85 3.9 -68 20.2 17 19.6 -63 101.2 27 112.5 242 229.8 387 249.0 513 172.9 150 258.7 70 16.5 -87 36.4 -23
2016 22.8 181 0.2 -98 14.3 -17 20.8 -61 82.9 4 71.1 116 88.8 88 40.9 1 21.8 -68 83.1 -45 14.1 -89 44.8 -5
