YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 8.9 46 0.0 -100 3.1 -64 1.3 -93 36.1 -35 108.0 -20 292.9 22 369.7 62 271.3 51 217.5 10 303.1 354 0.0 -100
2013 0.7 -89 23.9 123 0.0 -100 29.7 56 9.6 -83 107.6 -21 217.4 -9 102.2 -55 123.6 -31 345.6 75 36.4 -45 9.4 -20
2014 2.2 -64 0.7 -93 1.1 -87 4.5 -76 127.8 129 17.3 -87 257.0 7 160.9 -29 202.5 12 72.7 -63 10.7 -84 3.7 -68
2015 0.6 -90 0.1 -99 1.3 -85 6.7 -65 33.3 -40 278.9 105 125.6 -48 243.5 7 179.7 0 90.5 -54 93.5 40 0.2 -98
2016 1.1 -82 0.0 -100 2.7 -69 0.0 -100 101.4 82 333.3 145 173.1 -28 162.1 -29 315.6 75 46.0 -77 9.4 -86 3.9 -66
