YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 36.1 -33 79.2 -21 52.4 -20 99.4 3 144.6 21 144.6 -9 198.3 4 62.0 -50 14.9 -73
2013 0.0 -100 13.0 73 1.2 -93 38.1 -29 30.8 -69 84.8 30 45.2 -53 141.2 18 221.0 39 123.4 -35 89.6 -28 42.6 -24
2014 0.0 -100 1.1 -85 6.8 -58 5.1 -91 142.2 41 80.1 23 22.2 -77 122.7 3 144.8 -9 253.3 33 53.9 -56 25.5 -54
2016 0.0 -100 0.0 -100 0.0 -100 2.8 -95 128.4 27 83.6 28 139.4 45 99.7 -17 23.3 -85 35.4 -81 6.7 -95 58.2 4
