YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 29.6 63 2.8 -79 0.0 -100 5.6 -3 0.0 -100 2.6 -97 254.1 -4 258.8 -4 264.8 58 0.0 -100 0.0 -100 0.4 -94
2013 5.2 -71 37.7 188 1.1 -88 1.0 -83 1.8 -89 178.2 104 251.7 -5 194.1 -28 61.6 -63 33.7 -41 2.1 -22 2.9 -55
2014 42.2 132 27.3 108 12.7 34 12.2 110 4.8 -72 6.8 -92 113.5 -57 32.4 -88 85.4 -49 35.6 -38 0.0 -100 13.2 103
2015 19.4 6 0.7 -95 66.9 604 17.5 201 5.1 -70 35.9 -59 268.5 2 187.5 -30 32.5 -81 12.9 -78 0.0 -100 1.9 -71
2016 5.2 -71 0.4 -97 0.0 -99 0.0 -100 13.1 -23 42.6 -51 366.4 39 179.5 -33 96.6 -42 8.3 -86 0.0 -100 0.0 -100
