YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 15.1 208 0.0 -100 3.5 -89 85.6 -17 97.5 17 38.5 15 8.2 141 0.0 -100 0.0 -100
2013 11.4 52 39.9 364 5.4 -5 2.8 -43 0.0 -100 40.5 26 98.6 -5 128.4 54 24.1 -28 2.3 -32 0.7 -81 0.0 -100
2014 4.4 -41 7.1 -17 15.0 163 8.1 65 27.6 112 41.2 28 81.5 -21 30.3 -64 133.6 299 6.9 103 4.0 11 0.0 -100
2015 4.5 -40 5.3 -39 62.4 994 38.1 678 8.1 -37 47.1 46 103.6 56.1 -33 55.4 65 12.4 266 1.0 -72 0.0 -100
2016 0.0 -100 5.0 -42 19.3 238 0.0 -100 12.3 -5 38.4 19 83.1 -20 72.7 -13 11.4 -66 2.4 -29 0.0 -100 0.0 -100
