YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 213.4 69 66.9 -41 25.2 -79 93.6 83 8.0 -85 17.1 -87 127.7 -77 299.9 -37 187.1 -18 2.9 -94 24.0 10 39.8 -29
2013 56.7 -55 228.4 102 68.3 -43 19.4 -62 45.9 -14 175.4 32 185.1 -67 386.5 -19 44.0 -81 19.0 -61 34.2 56 47.6 -15
2014 70.6 -44 171.1 52 231.6 93 89.5 75 89.6 68 34.4 -74 175.3 -69 129.1 -73 130.0 -43 24.9 -49 10.9 -50 33.4 -41
2015 72.4 -43 222.6 97 223.4 86 122.1 138 30.5 -43 109.0 -18 302.3 -47 199.6 -58 152.0 -33 33.1 -32 28.1 28 46.3 -18
2016 22.7 -82 58.9 -48 223.7 86 55.6 9 88.8 66 83.6 -37 209.5 -63 274.7 -43 34.8 -85 8.5 -83 0.0 -100 0.9 -98
