YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 5.8 -24 0.0 -100 5.5 -57 42.4 84 45.4 -45 160.7 -20 306.4 -18 159.0 -41 131.0 -38 33.0 -56 0.0 -100 0.0 -100
2013 11.8 55 9.4 8 3.8 -70 17.0 -26 65.1 -22 335.6 68 308.4 -18 177.9 -34 191.1 -9 171.5 130 0.0 -100 0.0 -100
2014 2.0 -74 37.2 328 3.1 -76 0.5 -98 123.9 49 205.8 3 223.5 -40 453.3 68 175.5 -16 45.2 -39 0.0 -100 0.3 -92
2015 13.1 73 4.8 -45 56.5 345 65.6 185 75.9 -9 101.8 -49 192.6 -49 235.2 -13 194.5 -7 13.2 -82 0.0 -100 0.0 -100
2016 18.1 138 0.0 -100 0.0 -100 28.1 22 189.2 127 311.8 56 300.2 -20 139.3 -48 448.3 113 120.9 62 0.0 -100 0.0 -100
