YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 18.7 14 0.0 -100 6.8 -56 9.7 9 13.1 -32 3.5 -94 108.5 -51 157.7 -36 40.5 -63 5.5 -73 0.6 -89 12.5 45
2013 15.5 -5 101.9 525 7.3 -52 5.5 -38 0.0 -100 63.5 6 325.8 48 178.0 -27 34.2 -69 51.6 152 0.6 -89 3.5 -59
2014 25.8 57 38.7 137 27.7 81 13.1 47 49.6 157 33.4 -44 95.4 -57 60.0 -76 124.6 13 0.3 -99 0.0 -100 21.4 149
2015 24.9 52 0.0 -100 124.7 715 26.6 199 2.9 -85 86.9 45 213.7 -3 206.6 -16 26.2 -76 0.3 -99 2.6 -54 0.0 -100
2016 0.0 -100 1.0 -94 12.3 -20 0.4 -96 19.6 2 39.4 -34 324.9 47 165.2 -33 50.1 -55 17.7 -14 0.0 -100 0.0 -100
