YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 5.9 -13 0.0 -100 0.0 -100 5.5 120 26.0 277 22.3 -68 197.7 -28 269.0 -3 109.8 -12 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 14.5 353 2.6 -19 1.6 -36 0.3 -96 149.6 114 501.7 82 381.3 38 63.0 -49 72.6 192 0.4 -96 3.2 -9
2014 38.6 468 21.7 578 0.6 -81 5.8 132 5.1 -26 22.7 -67 258.0 -6 363.9 31 91.8 -26 0.0 -100 0.0 -100 6.3 80
2015 16.6 144 0.7 -80 72.6 2167 15.9 538 0.1 -99 99.6 43 344.0 25 264.3 -5 11.4 -91 0.0 -100 6.1 -42 0.9 -76
2016 1.7 -76 0.0 -100 0.0 -100 0.0 -100 7.5 9 86.1 23 238.8 -13 495.0 79 87.5 -30 23.6 -5 0.0 -100 0.0 -100
