YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2014 0.3 -95 12.3 54 23.5 153 8.5 21 33.4 188 25.3 -1 77.2 -3 17.8 -73 150.6 375 2.2 -29 0.0 -100 0.0 -100
2015 4.4 -26 2.0 -75 54.3 484 24.4 248 8.6 -26 28.2 11 116.8 47 59.1 -9 80.0 152 1.1 -66 0.0 -100 0.0 -100
2016 0.0 -100 8.9 11 17.4 87 1.0 -85 0.6 -95 9.7 -62 29.4 -63 76.3 18 17.2 -46 0.1 -97 0.0 -100 0.0 -100
