YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 65.8 402 2.7 -78 0.0 -100 23.7 239 2.3 -80 192.6 15 425.0 8 451.3 8 239.9 8 21.9 -50 22.0 323 10.4 51
2013 1.0 -92 22.0 82 3.0 -79 34.0 386 0.0 -100 162.2 -3 285.2 -28 351.5 -16 138.0 -38 227.9 417 0.0 -100 0.0 -100
2014 0.0 -100 29.1 140 48.1 239 0.0 -100 0.7 -94 87.5 -48 420.9 7 305.2 -27 217.4 -3 60.8 38 0.0 -100 0.0 -100
2015 16.8 28 0.0 -100 0.0 -100 0.0 -100 0.0 -100 213.9 28 339.5 -14 273.8 -34 111.7 -50 0.0 -100 0.0 -100 0.0 -100
2016 0.0 -100 0.7 -94 17.5 23 1.5 -79 13.7 21 69.6 -58 460.0 17 441.8 6 272.6 22 42.7 -3 0.0 -100 0.0 -100
