YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 98.4 39 37.0 -49 51.6 -39 75.4 55 12.0 -88 45.6 -69 345.7 -9 514.5 27 133.5 -38 25.5 -57 7.9 -41 20.2 -19
2013 91.0 28 242.5 233 44.4 -48 29.8 -39 26.8 -74 520.2 252 387.5 2 455.8 12 164.9 -23 49.1 -18 2.3 -83 0.4 -98
2014 30.2 -57 114.9 58 91.1 7 59.1 22 91.8 -10 63.1 -57 468.7 23 224.6 -45 104.8 -51 42.3 -29 0.0 -100 24.9 0
2015 45.1 -36 109.6 51 116.0 37 69.8 44 52.4 -49 96.3 -35 389.3 2 311.2 -23 64.6 -70 10.2 -83 5.9 -56 24.9 -1
2016 8.5 -88 63.6 -13 56.4 -34 15.5 -68 50.0 -51 166.5 13 430.9 13 354.6 -12 54.0 -75 19.5 -67 0.0 -100 7.3 -71
