YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 23.8 70 4.7 -87 113.2 -25 195.9 -23 232.1 32 122.1 -15 125.0 31 1.4 -95 0.0 -100
2013 0.0 -100 1.4 100 0.3 -90 4.4 -69 8.4 -77 240.8 60 290.9 14 117.0 -33 218.2 52 35.8 -63 3.9 -87 4.5 -46
2014 0.0 -100 0.0 -100 9.6 210 12.4 -11 57.1 57 58.1 -61 310.8 22 358.9 105 80.1 -44 68.1 -29 44.7 49 2.8 -66
2015 0.0 -100 0.0 -100 27.1 775 10.7 -24 56.9 56 223.9 49 73.8 -71 57.4 -67 100.6 -30 83.9 -12 15.0 -50 0.0 -100
2016 0.0 -100 3.6 407 9.1 193 1.1 -92 7.6 -79 166.9 11 341.5 34 346.3 98 138.4 -4 55.5 -42 0.0 -100 2.3 -72
