YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 1.5 -90 4.0 -77 8.0 -69 31.0 -55 104.3 -49 335.8 3 166.1 -45 319.8 22 67.4 -46 108.6 776 0.0 -100
2013 116.7 -43 132.3 -60 238.3 -22 174.2 -34 273.3 120 0.0 -100
2014 0.0 -100 6.3 -63 0.0 -100 117.9 71 174.6 -14 312.5 -4 250.9 -18 208.4 -21 49.9 -60 0.0 -100 0.0 -100
2015 4.6 -70 5.5 -62 37.5 118 41.6 59 21.0 -70 370.0 82 602.2 84 292.8 -4 107.4 -59 5.3 -96 0.0 -100 0.0 -100
2016 18.5 20 5.2 -64 5.4 -69 0.0 -100 117.5 70 294.7 45 261.6 -20 352.3 16 317.4 21 43.4 -65 0.0 -100 0.0 -100
