YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 32.8 145 0.0 -100 0.0 -100 4.5 22 0.0 -100 3.3 -95 169.4 -33 190.4 -35 68.9 -52 3.0 -95 0.0 -100 2.4 -59
2013 15.6 16 31.9 98 3.0 -74 0.5 -86 0.4 -97 166.7 140 190.5 -25 117.2 -60 75.0 -48 50.0 -15 0.4 -85 12.0 103
2014 36.6 173 24.7 53 24.0 105 7.0 89 5.2 -64 14.8 -79 121.4 -52 67.0 -77 47.4 -67 30.4 -48 0.0 -100 11.8 100
2015 44.5 232 0.0 -100 53.7 359 21.4 478 8.6 -41 94.9 37 267.6 6 179.2 -39 33.4 -77 0.2 -99 0.0 -100 2.4 -59
2016 0.0 -100 3.3 -80 11.0 -6 0.0 -100 34.8 140 89.2 29 408.4 62 142.4 -51 17.4 -88 20.0 -66 0.0 -100 0.0 -100
