YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 70.7 494 26.1 -28 0.0 -100 105.2 78 20.8 -83 140.1 -46 171.0 -40 266.1 -20 228.0 -23 39.4 -79 39.3 1 22.9 247
2013 0.3 -97 6.6 -82 2.9 -92 87.6 48 176.9 46 233.3 -10 238.9 -17 340.8 2 356.6 20 746.0 292 0.0 -100 0.0 -100
2014 0.0 -100 58.7 63 23.4 -39 22.5 -62 200.4 66 156.8 -39 445.3 55 484.4 45 285.7 -4 125.7 -34 0.0 -100 0.1 -98
2015 32.8 176 11.3 -69 28.2 -27 91.7 55 22.9 -81 255.6 -1 457.9 59 176.3 -47 137.9 -53 26.4 -86 0.2 -99 19.4 194
2016 6.9 -42 49.5 37 6.7 -82 23.2 -61 182.7 51 168.7 -35 270.0 -6 307.1 -8 303.2 2 190.7 0 56.9 47 0.0 -100
