YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 110.4 138 16.1 -64 7.6 -81 55.1 220 0.5 -98 29.4 -57 175.0 -49 347.4 12 255.0 76 2.8 -91 6.7 -57 43.0 78
2013 29.6 -36 81.9 82 35.4 -13 7.5 -56 13.2 -51 293.2 334 430.4 27 370.6 19 95.5 -34 61.1 90 7.8 -50 31.9 32
2014 78.0 68 77.9 73 60.1 47 28.0 63 35.0 31 58.8 -13 310.5 -9 326.7 5 167.5 16 45.7 42 0.0 -100 55.1 129
2015 60.8 31 75.4 67 199.3 387 40.4 135 33.6 25 125.4 86 513.5 51 460.4 48 72.4 -50 24.6 -23 0.0 -100 16.3 -33
2016 10.8 -77 27.2 -40 72.3 77 1.2 -93 96.1 259 165.2 144 212.4 -38 321.6 4 120.1 -17 7.4 -77 0.0 -100 0.8 -97
