YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.0 -100 4.5 -94 273.5 20 344.7 55 306.8 178 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 13.3 2117 0.0 -100 8.8 633 0.0 -100 73.8 -4 402.5 76 190.0 -14 198.1 80 68.8 365 0.0 -100 0.0 -100
2014 35.8 2006 6.8 1033 0.0 -100 3.6 200 3.0 -35 0.3 -99 226.3 -1 135.0 -39 236.2 114 0.0 -100 0.0 -100 0.0 -100
2015 0.0 -100 0.0 -100 19.1 960 7.1 490 0.0 -100 149.5 94 384.3 68 84.8 -62 48.2 -56 0.0 -100 0.0 -100 0.0 -100
2016 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.0 -100 53.7 -30 342.8 50 409.8 85 37.0 -66 37.8 156 0.0 -100 0.0 -100
