YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 15.0 19 0.0 -100 3.0 -66 6.0 -2 0.0 -100 67.8 -29 209.4 -37 205.1 -30 151.5 -35 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 48.4 375 0.5 -94 9.0 48 0.0 -100 172.5 81 127.1 -62 300.9 3 52.3 -77 151.7 266 0.0 -100 0.0 -100
2014 53.3 323 15.3 50 11.7 33 0.0 -100 3.5 -77 31.1 -67 166.9 -50 103.0 -65 80.2 -65 95.7 131 0.0 -100 1.0 -75
2015 16.0 27 2.3 -77 53.3 506 74.3 1118 1.0 -94 114.6 20 215.2 -36 284.0 -3 17.9 -92 3.9 -91 0.0 -100 18.1 353
2016 7.7 -39 0.0 -100 9.6 9 0.0 -100 61.0 294 111.5 17 381.1 14 281.2 -4 307.6 33 8.3 -80 0.0 -100 0.0 -100
