YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 9.2 -10 0.0 -100 0.0 -100 0.0 -100 2.6 -59 47.2 -63 471.1 26 385.3 -5 137.7 -33 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 1.5 -84 17.0 166 0.7 -61 0.6 -91 443.2 244 556.5 49 449.0 11 56.9 -72 74.4 126 1.6 -84 0.0 -100
2014 66.5 552 61.0 549 4.4 -31 1.6 -11 0.0 -100 94.8 -26 340.1 -9 258.7 -36 175.8 -15 6.5 -80 0.0 -100 27.4 215
2015 53.3 423 0.0 -100 40.2 529 12.5 593 2.8 -56 159.1 23 483.6 30 388.4 -4 61.5 -70 4.6 -86 0.0 -100 0.0 -100
2016 10.8 5 0.0 -100 6.0 -6 0.0 -100 8.9 40 136.1 6 699.9 88 508.4 25 58.3 -72 41.5 26 0.0 -100 0.0 -100
