YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 37.0 185 0.0 -100 0.0 -100 11.0 150 2.7 -77 5.0 -90 161.5 -20 181.3 -25 74.3 -37 0.0 -100 0.0 -100 0.0 -100
2013 16.0 23 33.6 180 1.7 -83 0.0 -100 0.0 -100 115.8 122 167.8 -17 221.7 -9 36.0 -70 53.0 27 0.3 -87 6.7 56
2014 40.3 210 6.4 -47 17.5 77 9.0 105 2.3 -80 3.7 -93 92.5 -54 63.8 -74 64.5 -46 8.1 -81 0.0 -100 8.3 93
2015 36.2 178 0.0 -100 43.0 334 19.4 342 4.0 -66 53.4 2 126.5 -37 77.0 -68 18.3 -85 8.7 -79 0.0 -100 2.3 -46
2016 0.0 -100 0.0 -100 14.7 48 0.0 -100 5.5 -53 73.1 40 410.7 104 218.0 -10 8.0 -93 4.4 -89 0.0 -100 0.0 -100
