YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 2.8 -59 13.6 27 0.5 -99 39.9 -78 87.6 -75 572.9 16 340.3 -29 264.5 -31 326.6 0 154.5 -1 0.2 -99 0.0 -100
2013 0.0 -100 1.8 -83 10.2 -79 127.0 -30 396.0 13 385.6 -22 153.1 -68 211.0 -45 265.4 -19 61.4 -61 10.0 -38 0.0 -100
2014 0.0 -100 23.0 115 37.0 -24 45.0 -75 290.4 -17 494.9 0 170.8 -64 438.2 14 895.2 174 12.0 -92 0.0 -100 0.0 -100
2015 47.6 600 22.8 113 33.4 -31 175.4 -3 467.6 34 547.6 11 203.5 -57 570.2 48 388.8 19 10.4 -93 3.0 -81 12.0 28
2016 6.4 -6 0.2 -98 51.6 6 179.4 -1 332.6 -5 414.2 -16 429.2 -10 176.2 -54 194.5 -41 64.6 -59 0.0 -100 4.8 -49
