YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.5 -99 76.1 -55 389.1 32 63.9 -75 152.9 -32 0.0 -100 -100 0.0 -100
2013 -191.9 12 145.3 -51 383.1 51 248.1 10 270.6 244 0.0 -100 0.0 -100
2014 0.0 -100 32.0 223 4.7 -57 0.0 -100 222.3 309 88.0 -48 299.3 2 248.4 -2 263.8 17 19.4 -75 0.0 -100 0.0 -100
2015 37.8 229 8.3 -16 38.6 254 84.0 306 30.3 -44 271.7 59 373.9 27 371.7 47 122.5 -46 1.7 -98 0.0 -100 0.0 -100
2016 9.1 -21 3.4 -66 0.3 -97 2.3 -89 60.2 11 100.9 -41 299.5 2 151.1 -40 255.5 14 27.2 -65 0.0 -100 0.0 -100
