YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 5.2 -57 7.6 -63 23.3 -60 382.2 152 181.4 -38 396.4 8 343.7 0 309.7 25 180.2 -4 57.7 -46 0.2 -99 4.7 -37
2013 0.0 -100 13.5 -35 48.2 -18 124.0 -18 227.4 -22 209.8 -43 190.2 -45 287.1 15 210.7 12 114.3 7 0.0 -100 2.9 -61
2014 0.0 -100 26.2 26 16.1 -73 85.6 -44 362.1 23 442.5 21 122.0 -65 278.3 12 349.5 86 40.7 -62 0.0 -100 0.5 -93
2015 13.9 16 20.8 0 23.1 -61 175.1 15 508.8 73 350.4 -4 196.4 -43 418.0 68 137.6 -27 40.7 -62 14.4 -5 21.1 181
2016 1.7 -86 4.8 -77 58.5 0 542.0 257 316.9 8 276.6 -24 348.5 1 105.8 -57 142.5 -24 34.5 -68 0.0 -100 0.0 -100
