YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 23.4 67 6.8 -27 1.5 -74 0.3 -90 0.0 -100 9.4 -86 237.9 -8 171.6 -33 132.8 -21 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 51.3 452 2.3 -60 0.9 -70 0.0 -100 380.1 453 253.0 -2 133.3 -48 34.5 -79 63.3 18 0.1 -93 1.1 -86
2014 27.9 99 10.1 9 6.2 7 0.4 -87 2.0 -74 24.7 -64 276.8 7 55.1 -78 76.3 -55 42.7 -20 0.0 -100 7.8 -3
2015 18.3 31 2.8 -70 45.5 684 12.5 316 5.3 -30 34.2 -50 111.9 -57 69.9 -73 15.9 -91 2.8 -95 0.0 -100 9.2 14
2016 1.5 -90 1.3 -86 4.2 -27 0.0 -100 15.5 103 31.7 -54 146.5 -43 237.6 -7 65.4 -61 18.7 -65 0.0 -100 0.0 -100
