YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 16.0 -74 5.0 -95 21.0 -89 126.0 -47 240.0 -32 486.0 -3 376.0 -23 520.0 21 548.0 41 81.0 -69 0.0 -100 10.0 -55
2013 8.0 -87 43.0 -56 79.0 -60 155.0 -35 354.0 0 241.0 -52 583.0 19 459.2 7 374.5 -4 153.0 -42 3.2 -93 8.7 -61
2014 0.0 -100 1.3 -99 41.3 -79 59.8 -75 203.8 -43 543.3 8 204.7 -58 439.0 3 109.0 -72 66.5 -75 6.0 -86 1.7 -92
2016 11.2 -82 4.5 -95 70.0 -65 84.5 -65 234.5 -34 401.7 -20 501.5 2 176.7 -59 585.1 50 110.5 -58 0.0 -100 0.0 -100
