YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 0.0 -100 0.0 -100 0.0 -100 6.8 -64 35.6 27 170.0 23 224.0 -2 132.0 -37 127.6 -23 82.9 -4 64.1 232 0.0 -100
2013 4.1 -37 18.6 280 0.0 -100 27.1 44 13.2 -53 135.3 -2 348.5 52 130.5 -38 179.6 9 178.0 106 32.5 68 0.7 -85
2014 0.0 -100 0.0 -100 83.8 782 4.2 -78 52.2 86 30.7 -78 104.0 -55 143.6 -32 52.2 -68 23.7 -73 17.4 -10 0.3 -94
2015 8.5 30 0.0 -100 46.1 385 52.1 177 19.2 -31 105.0 -24 40.9 -82 100.2 -53 109.7 -34 27.3 -68 0.0 -100 0.0 -100
2016 0.3 -96 0.0 -100 2.2 -77 0.3 -98 41.8 49 104.9 -24 230.2 0 73.0 -65 499.1 202 93.6 8 0.0 -100 0.2 -97
