YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 35.0 89 0.0 -100 0.0 -100 0.0 -100 0.0 -100 0.0 -100 436.0 44 215.0 -24 431.0 138 0.0 -100 0.0 -100 0.0 -100
2013 0.0 -100 40.0 231 8.0 -31 0.0 -100 0.0 -100 142.0 80 176.0 -42 268.0 -6 11.0 -94 191.0 501 0.0 -100 0.0 -100
2014 84.6 357 38.7 220 12.0 3 0.0 -100 3.0 -71 43.0 -46 288.0 -5 95.0 -67 70.0 -61 117.0 268 0.0 -100 0.0 -100
2015 55.5 200 6.0 -50 51.0 340 29.0 447 2.0 -81 148.8 88 193.0 -36 214.0 -25 0.0 -100 2.0 -94 0.0 -100 0.0 -100
2016 11.0 -41 4.0 -67 52.0 348 0.0 -100 0.0 -100 83.0 5 362.0 20 359.0 26 178.0 -2 6.0 -81 0.0 -100 0.0 -100
