YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2012 132.1 52 170.9 35 105.0 -56 175.6 13 93.8 -6 47.3 -20 41.2 -53 74.5 0 144.1 357 47.5 -7 10.8 -79 112.7 66
2013 68.6 -21 211.7 68 84.0 -65 101.0 -35 91.4 -8 92.4 57 19.5 -78 153.4 105 26.9 -15 26.4 -48 12.6 -76 12.6 -81
2014 57.4 -34 142.7 13 403.7 68 152.7 -1 145.6 46 38.4 -35 45.6 -48 43.7 -41 156.7 397 37.0 -28 63.7 23 1.6 -98
2015 42.0 -52 231.2 83 269.6 12 253.3 64 116.6 17 92.4 57 171.3 95 63.6 -15 65.5 108 171.5 236 101.1 94 44.3 -35
2016 91.7 5 54.9 -57 312.0 30 110.4 -29 77.5 -22 23.0 -61 66.6 -24 31.6 -58 5.0 -84 3.8 -93 0.0 -100 20.4 -70
