YEAR JAN FEB MAR APR MAY JUN JUL AUG SEPT OCT NOV DEC
R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP R/F %DEP
2014 0.0 -100 0.0 -100 9.9 120 26.1 78 113.1 416 88.8 -51 409.2 0 379.0 -1 286.1 37 106.6 14 21.4 98 0.0 -100
2015 0.0 -100 0.0 -100 6.8 50 47.8 225 16.7 -24 575.6 219 159.5 -61 381.3 0 321.9 54 31.1 -67 8.1 -25 0.0 -97
2016 0.2 -96 0.0 -100 13.0 189 0.0 -100 7.3 -35 228.0 28 360.1 -19 336.8 -20 487.8 144 37.5 -62 0.0 -100 0.0 -100
