district,arrival_date,avg_price,rainfall,month,year
Bangalore,30/07/2015,2100,,
Bangalore,31/07/2015,2100,,
Bangalore,03/08/2015,2100,,
Bangalore,04/08/2015,2100,,
Bangalore,05/08/2015,2100,,
Bangalore,06/08/2015,2100,,
Bangalore,07/08/2015,2100,,
Bangalore,10/08/2015,2100,,
Bangalore,11/08/2015,2100,,
Bangalore,12/08/2015,1975,,
Bangalore,13/08/2015,1975,,
Bangalore,14/08/2015,1975,,
Bangalore,17/08/2015,1975,,
Bangalore,18/08/2015,1975,,
Bangalore,19/08/2015,1975,,
Bangalore,20/08/2015,1975,,
Bangalore,21/08/2015,1975,,
Bangalore,24/08/2015,2000,,
Bangalore,25/08/2015,2000,,
Bangalore,26/08/2015,2000,,
Bangalore,27/08/2015,2000,,
Bangalore,28/08/2015,2000,,
Bangalore,29/08/2015,2000,,
Bangalore,31/08/2015,2000,,
Bangalore,01/09/2015,2000,,
Bangalore,02/09/2015,2000,,
Bangalore,03/09/2015,2000,,
Bangalore,04/09/2015,2000,,
Bangalore,05/09/2015,2000,,
Bangalore,07/09/2015,2000,,
Bangalore,08/09/2015,2000,,
Bangalore,09/09/2015,2000,,
Bangalore,10/09/2015,2000,,
Bangalore,11/09/2015,2000,,
Bangalore,14/09/2015,2000,,
Bangalore,15/09/2015,2000,,
Bangalore,16/09/2015,2000,,
Bangalore,18/09/2015,2000,,
Bangalore,19/09/2015,2000,,
Bangalore,21/09/2015,2000,,
Bangalore,22/09/2015,2000,,
Bangalore,23/09/2015,2000,,
Bangalore,24/09/2015,2000,,
Bangalore,26/09/2015,2000,,
Bangalore,28/09/2015,2000,,
Bangalore,29/09/2015,2000,,
Bangalore,30/09/2015,2000,,
Bangalore,01/10/2015,2000,,
Bangalore,03/10/2015,2000,,
Bangalore,05/10/2015,2000,,
Bangalore,06/10/2015,1900,,
Bangalore,07/10/2015,1900,,
Bangalore,08/10/2015,1900,,
Bangalore,09/10/2015,1900,,
Bangalore,13/10/2015,1900,,
Bangalore,14/10/2015,1900,,
Bangalore,15/10/2015,1900,,
Bangalore,16/10/2015,1900,,
Bangalore,17/10/2015,2050,,
Bangalore,19/10/2015,2050,,
Bangalore,20/10/2015,2050,,
Bangalore,21/10/2015,2050,,
Bangalore,26/10/2015,2050,,
Bangalore,28/10/2015,2050,,
Bangalore,29/10/2015,2050,,
Bangalore,30/10/2015,2050,,
Bangalore,31/10/2015,2050,,
Bangalore,02/11/2015,2050,,
Bangalore,03/11/2015,2050,,
Bangalore,04/11/2015,2050,,
Bangalore,05/11/2015,2050,,
Bangalore,06/11/2015,2050,,
Bangalore,07/11/2015,2050,,
Bangalore,09/11/2015,2050,,
Bangalore,11/11/2015,2050,,
Bangalore,13/11/2015,2050,,
Bangalore,16/11/2015,2050,,
Bangalore,17/11/2015,2050,,
Bangalore,18/11/2015,2050,,
Bangalore,19/11/2015,2050,,
Bangalore,20/11/2015,2050,,
Bangalore,21/11/2015,2050,,
Bangalore,23/11/2015,2050,,
Bangalore,25/11/2015,2050,,
Bangalore,26/11/2015,2050,,
Bangalore,27/11/2015,2050,,
Bangalore,30/11/2015,2050,,
Bangalore,01/12/2015,2050,,
Bangalore,02/12/2015,2050,,
Bangalore,03/12/2015,2050,,
Bangalore,04/12/2015,2050,,
Bangalore,05/12/2015,2050,,
Bangalore,07/12/2015,2050,,
Bangalore,08/12/2015,2050,,
Bangalore,09/12/2015,2050,,
Bangalore,10/12/2015,2050,,
Bangalore,11/12/2015,2050,,
Bangalore,14/12/2015,2000,,
Bangalore,15/12/2015,2000,,
Bangalore,16/12/2015,2000,,
Bangalore,17/12/2015,2000,,
Bangalore,18/12/2015,2000,,
Bangalore,19/12/2015,2000,,
Bangalore,21/12/2015,2000,,
Bangalore,22/12/2015,2000,,
Bangalore,23/12/2015,2000,,
Bangalore,26/12/2015,2000,,
Bangalore,28/12/2015,2000,,
Bangalore,29/12/2015,2000,,
Bangalore,30/12/2015,2000,,
Bangalore,31/12/2015,2000,,
Bangalore,07/01/2015,1600,,
Bangalore,16/01/2015,1400,,
Bangalore,21/01/2015,1450,,
Bangalore,28/01/2015,1400,,
Bangalore,28/01/2015,1400,,
Bangalore,02/02/2015,1500,,
Bangalore,11/02/2015,1400,,
Bangalore,27/02/2015,1500,,
Bangalore,05/03/2015,1600,,
Bangalore,11/03/2015,1500,,
Bangalore,18/03/2015,1500,,
Bangalore,16/04/2015,1500,,
Bangalore,24/04/2015,1400,,
Bangalore,13/05/2015,1500,,
Bangalore,21/05/2015,1500,,
Bangalore,27/05/2015,1400,,
Bangalore,24/06/2015,1400,,
Bangalore,01/07/2015,1400,,
Bangalore,29/07/2015,1400,,
Bangalore,05/08/2015,1400,,
Bangalore,20/08/2015,1400,,
Bangalore,26/08/2015,1400,,
Bangalore,02/09/2015,1400,,
Bangalore,09/09/2015,1400,,
Bangalore,30/09/2015,1300,,
Bangalore,08/10/2015,1400,,
Bangalore,29/10/2015,1350,,
Bangalore,25/11/2015,1350,,
Bangalore,04/12/2015,1350,,
Bangalore,10/12/2015,1400,,
Bangalore,15/12/2015,1350,,
Bangalore,18/12/2015,1350,,
Bangalore,19/12/2015,1350,,
Bangalore,23/12/2015,1350,,
Bangalore,29/12/2015,1400,,
Bangalore,31/12/2015,1350,,
Bangalore,31/03/2015,2000,,
Bangalore,31/03/2015,1600,,
Bangalore,17/07/2015,1250,,
Bangalore,01/01/2015,1800,,
Bangalore,01/01/2015,1800,,
Bangalore,06/01/2015,1500,,
Bangalore,08/01/2015,1850,,
Bangalore,09/01/2015,1820,,
Bangalore,22/01/2015,1800,,
Bangalore,29/01/2015,1830,,
Bangalore,05/02/2015,1700,,
Bangalore,26/02/2015,1600,,
Bangalore,02/03/2015,1900,,
Bangalore,05/03/2015,1800,,
Bangalore,12/03/2015,1800,,
Bangalore,19/03/2015,1760,,
Bangalore,26/03/2015,1800,,
Bangalore,09/04/2015,1700,,
Bangalore,16/04/2015,1800,,
Bangalore,30/04/2015,1900,,
Bangalore,14/05/2015,1900,,
Bangalore,21/05/2015,1800,,
Bangalore,28/05/2015,1800,,
Bangalore,04/06/2015,1800,,
Bangalore,11/06/2015,1800,,
Bangalore,16/06/2015,1800,,
Bangalore,17/06/2015,1800,,
Bangalore,25/06/2015,1800,,
Bangalore,02/07/2015,1600,,
Bangalore,16/07/2015,1750,,
Bangalore,30/07/2015,1700,,
Bangalore,06/08/2015,1700,,
Bangalore,13/08/2015,1600,,
Bangalore,20/08/2015,1700,,
Bangalore,27/08/2015,1650,,
Bangalore,03/09/2015,1500,,
Bangalore,10/09/2015,1700,,
Bangalore,18/09/2015,1600,,
Bangalore,24/09/2015,1600,,
Bangalore,01/10/2015,1600,,
Bangalore,08/10/2015,1500,,
Bangalore,15/10/2015,1600,,
Bangalore,21/10/2015,1600,,
Bangalore,29/10/2015,1600,,
Bangalore,19/11/2015,1600,,
Bangalore,23/12/2015,1700,,
Bellary,16/02/2015,703,,
Bellary,30/12/2015,1601,,
Bellary,20/05/2015,1300,,
Bellary,09/09/2015,1300,,
Bellary,15/02/2015,1200,,
Bellary,19/02/2015,1200,,
Bellary,22/02/2015,1200,,
Bellary,15/03/2015,1100,,
Bellary,18/10/2015,1400,,
Bellary,05/08/2015,1800,,
Bellary,13/01/2015,1125,,
Bellary,14/01/2015,1131,,
Bellary,19/01/2015,1215,,
Bellary,20/01/2015,1192,,
Bellary,24/01/2015,1075,,
Bellary,27/01/2015,1089,,
Bellary,27/01/2015,1089,,
Bellary,29/01/2015,1246,,
Bellary,30/01/2015,1150,,
Bellary,02/02/2015,1119,,
Bellary,05/02/2015,1204,,
Bellary,06/02/2015,1220,,
Bellary,09/02/2015,1223,,
Bellary,10/02/2015,1229,,
Bellary,11/02/2015,1002,,
Bellary,19/02/2015,1256,,
Bellary,21/02/2015,1205,,
Bellary,24/02/2015,1250,,
Bellary,25/02/2015,1283,,
Bellary,26/02/2015,1271,,
Bellary,27/02/2015,1297,,
Bellary,02/03/2015,1349,,
Bellary,03/03/2015,1290,,
Bellary,04/03/2015,1312,,
Bellary,05/03/2015,1014,,
Bellary,09/03/2015,1325,,
Bellary,10/03/2015,1545,,
Bellary,11/03/2015,1333,,
Bellary,12/03/2015,1266,,
Bellary,16/03/2015,1399,,
Bellary,17/03/2015,1390,,
Bellary,18/03/2015,1316,,
Bellary,19/03/2015,1427,,
Bellary,20/03/2015,1521,,
Bellary,23/03/2015,1574,,
Bellary,24/03/2015,1339,,
Bellary,25/03/2015,1356,,
Bellary,26/03/2015,1419,,
Bellary,27/03/2015,1442,,
Bellary,28/03/2015,1415,,
Bellary,30/03/2015,1448,,
Bellary,31/03/2015,1427,,
Bellary,01/04/2015,1384,,
Bellary,04/04/2015,1393,,
Bellary,09/04/2015,1380,,
Bellary,10/04/2015,1319,,
Bellary,13/04/2015,1376,,
Bellary,16/04/2015,1383,,
Bellary,17/04/2015,1237,,
Bellary,20/04/2015,1387,,
Bellary,22/04/2015,1316,,
Bellary,23/04/2015,1250,,
Bellary,25/04/2015,1345,,
Bellary,27/04/2015,1220,,
Bellary,28/04/2015,1308,,
Bellary,29/04/2015,1279,,
Bellary,30/04/2015,1312,,
Bellary,05/05/2015,1267,,
Bellary,06/05/2015,1308,,
Bellary,07/05/2015,1364,,
Bellary,08/05/2015,1290,,
Bellary,11/05/2015,1242,,
Bellary,12/05/2015,1321,,
Bellary,13/05/2015,1206,,
Bellary,14/05/2015,1292,,
Bellary,15/05/2015,1100,,
Bellary,18/05/2015,1154,,
Bellary,20/05/2015,1070,,
Bellary,22/05/2015,1025,,
Bellary,23/05/2015,1252,,
Bellary,25/05/2015,1170,,
Bellary,26/05/2015,1179,,
Bellary,22/06/2015,1206,,
Bellary,31/08/2015,1277,,
Bellary,22/09/2015,1419,,
Bellary,06/10/2015,1307,,
Bellary,15/10/2015,1261,,
Bellary,16/10/2015,1261,,
Bellary,19/10/2015,1251,,
Bellary,20/10/2015,1258,,
Bellary,21/10/2015,1231,,
Bellary,26/10/2015,1350,,
Bellary,13/11/2015,1221,,
Bellary,23/11/2015,1355,,
Bellary,24/11/2015,1193,,
Bellary,27/11/2015,1320,,
Bellary,01/12/2015,1350,,
Bellary,03/12/2015,1281,,
Bellary,07/12/2015,1349,,
Bellary,11/12/2015,1305,,
Bellary,17/12/2015,1416,,
Bellary,19/12/2015,1391,,
Bellary,21/12/2015,1337,,
Bellary,26/12/2015,1461,,
Bellary,30/12/2015,1436,,
Chamrajnagar,02/02/2015,1400,,
Chamrajnagar,26/02/2015,1500,,
Chamrajnagar,04/03/2015,1500,,
Chamrajnagar,06/04/2015,1500,,
Chamrajnagar,01/06/2015,1400,,
Chamrajnagar,07/07/2015,1400,,
Chamrajnagar,08/07/2015,5000,,
Chamrajnagar,15/07/2015,1200,,
Chamrajnagar,22/07/2015,1200,,
Chamrajnagar,05/08/2015,1200,,
Chamrajnagar,18/08/2015,1300,,
Chamrajnagar,30/09/2015,1350,,
Chamrajnagar,19/10/2015,1400,,
Chamrajnagar,31/10/2015,1500,,
Chamrajnagar,07/11/2015,1400,,
Chamrajnagar,18/11/2015,1400,,
Chamrajnagar,23/11/2015,1400,,
Chamrajnagar,01/01/2015,1300,,
Chamrajnagar,11/01/2015,1700,,
Chamrajnagar,25/01/2015,1400,,
Chamrajnagar,25/01/2015,1400,,
Chamrajnagar,02/02/2015,1850,,
Chamrajnagar,07/02/2015,1860,,
Chamrajnagar,16/02/2015,1900,,
Chamrajnagar,02/03/2015,3700,,
Chamrajnagar,07/03/2015,1900,,
Chamrajnagar,25/03/2015,2090,,
Chamrajnagar,26/03/2015,2050,,
Chamrajnagar,30/03/2015,1382,,
Chamrajnagar,02/04/2015,2050,,
Chamrajnagar,25/04/2015,1288,,
Chamrajnagar,29/04/2015,1477,,
Chamrajnagar,12/05/2015,1950,,
Chamrajnagar,15/05/2015,1705,,
Chamrajnagar,25/05/2015,1840,,
Chamrajnagar,13/06/2015,1400,,
Chamrajnagar,20/06/2015,1850,,
Chamrajnagar,10/07/2015,1200,,
Chamrajnagar,21/07/2015,1100,,
Chamrajnagar,05/08/2015,1400,,
Chamrajnagar,06/08/2015,1250,,
Chamrajnagar,13/08/2015,1450,,
Chamrajnagar,20/08/2015,1300,,
Chamrajnagar,24/08/2015,1500,,
Chamrajnagar,27/08/2015,1300,,
Chamrajnagar,09/09/2015,1950,,
Chamrajnagar,12/09/2015,1260,,
Chamrajnagar,17/10/2015,1900,,
Chamrajnagar,19/10/2015,1200,,
Chamrajnagar,09/11/2015,1850,,
Chamrajnagar,13/11/2015,1100,,
Chamrajnagar,21/01/2015,1000,,
Chamrajnagar,26/03/2015,1200,,
Chamrajnagar,24/04/2015,1500,,
Chamrajnagar,15/07/2015,1100,,
Chamrajnagar,21/07/2015,1200,,
Chamrajnagar,23/07/2015,1100,,
Chikmagalur,02/02/2015,1400,,
Chikmagalur,07/02/2015,1500,,
Chikmagalur,16/02/2015,1550,,
Chikmagalur,27/02/2015,1600,,
Chikmagalur,28/02/2015,1550,,
Chikmagalur,09/03/2015,1500,,
Chikmagalur,20/03/2015,1500,,
Chikmagalur,28/03/2015,1500,,
Chikmagalur,04/04/2015,1500,,
Chikmagalur,08/04/2015,1500,,
Chikmagalur,17/04/2015,1500,,
Chikmagalur,24/04/2015,1550,,
Chikmagalur,30/04/2015,1550,,
Chikmagalur,29/05/2015,1500,,
Chikmagalur,12/06/2015,1550,,
Chikmagalur,24/06/2015,1500,,
Chikmagalur,29/06/2015,1500,,
Chikmagalur,06/07/2015,1500,,
Chikmagalur,17/07/2015,1500,,
Chikmagalur,28/07/2015,1500,,
Chikmagalur,20/08/2015,1650,,
Chikmagalur,31/08/2015,1600,,
Chikmagalur,31/08/2015,1600,,
Chikmagalur,04/09/2015,1800,,
Chikmagalur,07/09/2015,1650,,
Chikmagalur,10/09/2015,1650,,
Chikmagalur,11/09/2015,1600,,
Chikmagalur,24/09/2015,1650,,
Chikmagalur,28/09/2015,1650,,
Chikmagalur,07/10/2015,1650,,
Chikmagalur,14/10/2015,1650,,
Chikmagalur,15/10/2015,1650,,
Chikmagalur,28/10/2015,1650,,
Chikmagalur,02/11/2015,1650,,
Chikmagalur,03/11/2015,1650,,
Chikmagalur,04/11/2015,1650,,
Chikmagalur,19/11/2015,1600,,
Chikmagalur,23/11/2015,1650,,
Chikmagalur,24/11/2015,1600,,
Chikmagalur,27/11/2015,1650,,
Chikmagalur,23/12/2015,1675,,
Chikmagalur,28/12/2015,1660,,
Chikmagalur,29/12/2015,1650,,
Chikmagalur,30/12/2015,1650,,
Chikmagalur,14/01/2015,1500,,
Chikmagalur,22/01/2015,1500,,
Chikmagalur,26/02/2015,1500,,
Chikmagalur,05/03/2015,1833,,
Chikmagalur,04/04/2015,1600,,
Chikmagalur,07/05/2015,1600,,
Chikmagalur,31/08/2015,1200,,
Chikmagalur,13/10/2015,1238,,
Chikmagalur,14/10/2015,1250,,
Chikmagalur,15/10/2015,1200,,
Chikmagalur,06/11/2015,1300,,
Chikmagalur,07/11/2015,1300,,
Chikmagalur,19/11/2015,1375,,
Chikmagalur,23/11/2015,1271,,
Chikmagalur,30/11/2015,1250,,
Chikmagalur,03/12/2015,1200,,
Chikmagalur,07/12/2015,1200,,
Chikmagalur,08/12/2015,1200,,
Chikmagalur,10/12/2015,1365,,
Chikmagalur,26/12/2015,1400,,
Chikmagalur,01/01/2015,1500,,
Chikmagalur,03/01/2015,1300,,
Chikmagalur,06/01/2015,1300,,
Chikmagalur,08/01/2015,1200,,
Chikmagalur,13/01/2015,1600,,
Chikmagalur,21/01/2015,1400,,
Chikmagalur,22/01/2015,1413,,
Chikmagalur,23/01/2015,1350,,
Chikmagalur,24/01/2015,1400,,
Chikmagalur,29/01/2015,1100,,
Chikmagalur,30/01/2015,1100,,
Chikmagalur,10/02/2015,1700,,
Chikmagalur,11/02/2015,1700,,
Chikmagalur,12/02/2015,1700,,
Chikmagalur,18/02/2015,1500,,
Chikmagalur,18/03/2015,1850,,
Chikmagalur,24/03/2015,1500,,
Chikmagalur,26/03/2015,1850,,
Chikmagalur,28/03/2015,1850,,
Chikmagalur,07/04/2015,2000,,
Chikmagalur,08/04/2015,1300,,
Chikmagalur,09/04/2015,1453,,
Chikmagalur,23/04/2015,1800,,
Chikmagalur,24/04/2015,1400,,
Chikmagalur,29/04/2015,1460,,
Chikmagalur,12/05/2015,1200,,
Chikmagalur,26/05/2015,1600,,
Chikmagalur,02/06/2015,1590,,
Chikmagalur,15/06/2015,1300,,
Chikmagalur,16/06/2015,1200,,
Chikmagalur,18/06/2015,1300,,
Chikmagalur,23/06/2015,1300,,
Chikmagalur,26/06/2015,1750,,
Chikmagalur,29/06/2015,1600,,
Chikmagalur,30/06/2015,1200,,
Chikmagalur,04/07/2015,1300,,
Chikmagalur,15/07/2015,1600,,
Chikmagalur,21/07/2015,1200,,
Chikmagalur,01/08/2015,1400,,
Chikmagalur,06/08/2015,1300,,
Chikmagalur,07/08/2015,1400,,
Chikmagalur,18/08/2015,1334,,
Chikmagalur,25/08/2015,1300,,
Chikmagalur,27/08/2015,1300,,
Chikmagalur,29/08/2015,1300,,
Chikmagalur,15/09/2015,1729,,
Chikmagalur,21/09/2015,1700,,
Chikmagalur,24/09/2015,1100,,
Chikmagalur,28/09/2015,1400,,
Chikmagalur,01/10/2015,1400,,
Chikmagalur,05/10/2015,1225,,
Chikmagalur,13/10/2015,1179,,
Chikmagalur,14/10/2015,1125,,
Chikmagalur,15/10/2015,1200,,
Chikmagalur,16/10/2015,1100,,
Chikmagalur,17/10/2015,1650,,
Chikmagalur,20/10/2015,1200,,
Chikmagalur,21/10/2015,1333,,
Chikmagalur,04/11/2015,1600,,
Chikmagalur,06/11/2015,1250,,
Chikmagalur,19/11/2015,1600,,
Chikmagalur,20/11/2015,1250,,
Chikmagalur,25/11/2015,1200,,
Chikmagalur,26/11/2015,1200,,
Chikmagalur,18/12/2015,1750,,
Chikmagalur,21/12/2015,1400,,
Chikmagalur,29/12/2015,1700,,
Chikmagalur,30/12/2015,1333,,
Chikmagalur,02/10/2015,1350,,
Chikmagalur,03/01/2015,1317,,
Chikmagalur,07/01/2015,2000,,
Chikmagalur,12/01/2015,2000,,
Chikmagalur,17/01/2015,2000,,
Chikmagalur,21/01/2015,1706,,
Chikmagalur,24/01/2015,1260,,
Chikmagalur,29/01/2015,1300,,
Chikmagalur,31/01/2015,1700,,
Chikmagalur,04/02/2015,2000,,
Chikmagalur,07/02/2015,2000,,
Chikmagalur,11/02/2015,1571,,
Chikmagalur,16/02/2015,2000,,
Chikmagalur,20/02/2015,2000,,
Chikmagalur,21/02/2015,1750,,
Chikmagalur,24/02/2015,1300,,
Chikmagalur,26/02/2015,1600,,
Chikmagalur,28/02/2015,2000,,
Chikmagalur,04/03/2015,2000,,
Chikmagalur,06/03/2015,2000,,
Chikmagalur,07/03/2015,1500,,
Chikmagalur,23/03/2015,1500,,
Chikmagalur,24/03/2015,1833,,
Chikmagalur,01/04/2015,1900,,
Chikmagalur,06/04/2015,1400,,
Chikmagalur,08/04/2015,2000,,
Chikmagalur,15/04/2015,1350,,
Chikmagalur,18/04/2015,1400,,
Chikmagalur,22/04/2015,1400,,
Chikmagalur,05/05/2015,1345,,
Chikmagalur,06/05/2015,1360,,
Chikmagalur,11/05/2015,1662,,
Chikmagalur,13/05/2015,1400,,
Chikmagalur,21/05/2015,1429,,
Chikmagalur,23/05/2015,1600,,
Chikmagalur,27/05/2015,1300,,
Chikmagalur,30/05/2015,1400,,
Chikmagalur,08/06/2015,1420,,
Chikmagalur,10/06/2015,1300,,
Chikmagalur,15/06/2015,1400,,
Chikmagalur,24/06/2015,1300,,
Chikmagalur,27/06/2015,1400,,
Chikmagalur,08/07/2015,1250,,
Chikmagalur,10/07/2015,1600,,
Chikmagalur,15/07/2015,1600,,
Chikmagalur,23/07/2015,1600,,
Chikmagalur,24/07/2015,1600,,
Chikmagalur,25/07/2015,1400,,
Chikmagalur,10/08/2015,1400,,
Chikmagalur,12/08/2015,1300,,
Chikmagalur,22/08/2015,1600,,
Chikmagalur,26/08/2015,1666,,
Chikmagalur,05/09/2015,1400,,
Chikmagalur,05/10/2015,1337,,
Chikmagalur,13/10/2015,1250,,
Chikmagalur,14/10/2015,1500,,
Chikmagalur,17/10/2015,1600,,
Chikmagalur,07/11/2015,1467,,
Chikmagalur,18/11/2015,1500,,
Chikmagalur,19/11/2015,1080,,
Chikmagalur,21/11/2015,1500,,
Chikmagalur,25/11/2015,1000,,
Chikmagalur,09/12/2015,1600,,
Chikmagalur,14/12/2015,1600,,
Chikmagalur,16/12/2015,1424,,
Chikmagalur,19/12/2015,1600,,
Chitradurga,17/11/2015,1250,,
Chitradurga,01/01/2015,1200,,
Chitradurga,12/01/2015,1100,,
Chitradurga,29/01/2015,1100,,
Chitradurga,03/02/2015,1250,,
Chitradurga,05/02/2015,1050,,
Chitradurga,10/02/2015,1050,,
Chitradurga,19/02/2015,1300,,
Chitradurga,21/02/2015,1400,,
Chitradurga,24/02/2015,1100,,
Chitradurga,05/03/2015,1600,,
Chitradurga,13/03/2015,1100,,
Chitradurga,18/03/2015,1100,,
Chitradurga,23/03/2015,1000,,
Chitradurga,22/04/2015,1200,,
Chitradurga,02/06/2015,1508,,
Chitradurga,09/06/2015,1508,,
Chitradurga,16/06/2015,1200,,
Chitradurga,19/06/2015,1200,,
Chitradurga,25/06/2015,1100,,
Chitradurga,06/07/2015,1100,,
Chitradurga,09/07/2015,1200,,
Chitradurga,30/07/2015,1300,,
Chitradurga,26/08/2015,1300,,
Chitradurga,29/08/2015,1400,,
Chitradurga,31/08/2015,1300,,
Chitradurga,14/09/2015,1300,,
Chitradurga,18/09/2015,1300,,
Chitradurga,21/09/2015,1300,,
Chitradurga,05/10/2015,1400,,
Chitradurga,13/10/2015,1300,,
Chitradurga,26/10/2015,1500,,
Chitradurga,05/11/2015,1250,,
Chitradurga,07/11/2015,1200,,
Chitradurga,17/11/2015,1250,,
Chitradurga,30/11/2015,1430,,
Chitradurga,05/12/2015,1430,,
Chitradurga,14/12/2015,1500,,
Davangere,05/03/2015,1550,,
Davangere,04/04/2015,1750,,
